,Lat0,Lat1,Lon0,Lon1
97,32.79641434550285,33.06637868285179,-117.22886675968766,-117.30615737847984
98,32.79641434550285,33.19289420731366,-117.22886675968766,-117.38236740231514
99,32.79641434550285,33.0362655222,-117.22886675968766,-117.2975577973
100,32.79641434550285,33.12858363613486,-117.22886675968766,-117.33283622190356
101,32.79641434550285,32.79653621837497,-117.22886675968766,-117.22881671972573
102,32.79641434550285,32.87020677700639,-117.22886675968766,-117.2520583961159
103,32.79641434550285,32.8150121960789,-117.22886675968766,-117.27339947596192
104,32.79641434550285,32.78242779895663,-117.22886675968766,-117.25441220216453
105,32.79641434550285,33.06555029936135,-117.22886675968766,-117.30495432391763
106,32.79641434550285,32.79657167382538,-117.22886675968766,-117.22864304669201
107,32.79641434550285,32.87025731988251,-117.22886675968766,-117.2520708013326
108,32.79641434550285,32.79648148454726,-117.22886675968766,-117.22890481352806
109,32.79641434550285,33.0363622494,-117.22886675968766,-117.297147084
110,32.79641434550285,32.87028204649687,-117.22886675968766,-117.25211757235229
111,32.79641434550285,33.0273444112,-117.22886675968766,-117.2891162988
112,32.79641434550285,32.7965838276,-117.22886675968766,-117.2284950223
113,32.79641434550285,32.98931890167296,-117.22886675968766,-117.25950479507446
114,32.79641434550285,32.79544212855399,-117.22886675968766,-117.23335065878928
115,32.79641434550285,33.036784362,-117.22886675968766,-117.297399966
116,32.79641434550285,32.79295756481588,-117.22886675968766,-117.23134738393128
117,32.79641434550285,32.83256012946367,-117.22886675968766,-117.23160772584379
118,32.79641434550285,32.87024583667517,-117.22886675968766,-117.25209846161306
119,32.79641434550285,33.0362697132,-117.22886675968766,-117.2976323962
120,32.79641434550285,32.796552227810025,-117.22886675968766,-117.22865285351872
121,32.79641434550285,32.96225029975176,-117.22886675968766,-117.26788443513215
122,32.79641434550285,32.79534204863012,-117.22886675968766,-117.23359432071447
123,32.79641434550285,32.5664084684,-117.22886675968766,-117.1324964985
124,32.79641434550285,33.026908217,-117.22886675968766,-117.2884009872
125,32.79641434550285,32.8699697367847,-117.22886675968766,-117.25206761620939
