Sample Time,Time_x,Temperature 1,Calibrated Temperature 1,Temperature 1 Stable,Temperature 2,Calibrated Temperature 2,Temperature 2 Stable,salinity,Calibrated Salinity,Salinity Stable,pH,Calibrated pH,pH Stable,elapsed,Time_y,IMU A1,IMU A2,IMU A3,IMU G1,IMU G2,IMU G3,IMU M1,IMU M2,IMU M3,Latitude,Longitude
2018-06-10 12:03:12-07:00,1784800393.0,329.0,20.561999999999998,0.0,5179.0,20.389,0.0,,,,,,,2539.68,1784798520.16,-21.416666666666668,501.5416666666667,37.708333333333336,-17.791666666666668,-107.25,-12.333333333333334,135.375,-26.125,418.7083333333333,33.19184,-117.38376
2018-06-10 12:03:18-07:00,1784806414.0,329.0,20.561999999999998,0.0,5182.0,20.4,0.0,,,,,,,2545.728,1784804499.12,-55.125,496.5416666666667,13.666666666666666,1.8333333333333333,6.208333333333333,4.875,235.625,-39.041666666666664,472.9583333333333,33.19184,-117.38376
2018-06-10 12:03:24-07:00,1784812434.0,329.0,20.561999999999998,0.0,5188.0,20.424,0.0,,,,,,,2551.775,1784810589.8076923,4.375,464.7916666666667,20.875,-38.75,-145.08333333333334,28.791666666666668,276.7083333333333,-48.125,418.9583333333333,33.19184,-117.38376
2018-06-10 12:03:30-07:00,1784818453.0,329.0,20.561999999999998,0.0,5188.0,20.424,0.0,,,,,,,2557.821,1784816676.24,0.6666666666666666,487.4583333333333,6.833333333333333,-3.25,101.75,11.25,304.2916666666667,-43.125,409.9583333333333,33.19184,-117.38376
2018-06-10 12:03:36-07:00,1784824473.0,329.0,20.561999999999998,0.0,5187.0,20.42,0.0,,,,,,,2563.867,1784822539.8333333,-71.1304347826087,487.39130434782606,5.260869565217392,-16.217391304347824,6.217391304347826,1.565217391304348,226.17391304347825,-38.17391304347826,477.2173913043478,33.19184,-117.38376
2018-06-10 12:03:42-07:00,1784830494.0,330.0,20.625,1.0,5192.0,20.44,1.0,,,,,,,2569.915,1784828393.6,-33.083333333333336,510.8333333333333,-1.625,-16.166666666666668,25.625,11.708333333333334,149.45833333333334,-36.458333333333336,462.9583333333333,33.19184,-117.38376
2018-06-10 12:03:48-07:00,1784836514.0,329.0,20.561999999999998,0.0,5182.0,20.4,0.0,,,,,,,2575.962,1784834544.6296296,-92.61538461538461,479.9230769230769,15.76923076923077,-17.23076923076923,30.346153846153847,48.34615384615385,183.26923076923077,-43.19230769230769,439.96153846153845,33.19184,-117.38376
2018-06-10 12:03:54-07:00,1784842533.0,329.0,20.561999999999998,0.0,5186.0,20.416,0.0,,,,,,,2582.008,1784840278.275862,-34.714285714285715,492.7857142857143,33.464285714285715,-23.357142857142858,12.821428571428571,-7.607142857142857,105.35714285714286,-33.5,386.14285714285717,33.19184,-117.38376
2018-06-10 12:04:00-07:00,1784848552.0,329.0,20.561999999999998,1.0,5184.0,20.408,1.0,,,,,,,2588.053,1784846379.4,41.0,472.3333333333333,67.0,-6.791666666666667,82.25,84.16666666666667,107.91666666666667,-6.25,229.08333333333334,33.19184,-117.38376
2018-06-10 12:04:06-07:00,1784854573.0,329.0,20.561999999999998,0.0,5189.0,20.428,0.0,,,,,,,2594.101,1784852358.6,109.41666666666667,480.125,61.708333333333336,-4.583333333333333,135.95833333333334,8.083333333333334,261.25,-9.5,229.08333333333334,33.19184,-117.38376
2018-06-10 12:04:12-07:00,1784860594.0,330.0,20.625,0.0,5188.0,20.424,0.0,,,,,,,2600.149,1784858337.24,24.333333333333332,469.6666666666667,32.666666666666664,10.208333333333334,111.54166666666667,72.08333333333333,242.875,-39.041666666666664,429.875,33.19184,-117.38376
2018-06-10 12:04:18-07:00,1784866614.0,329.0,20.561999999999998,0.0,5184.0,20.408,0.0,,,,,,,2606.196,1784864194.6666667,-152.65217391304347,454.5652173913044,10.652173913043478,22.434782608695652,-14.521739130434783,-7.173913043478261,251.34782608695653,-34.30434782608695,470.7391304347826,33.19184,-117.38376
2018-06-10 12:04:24-07:00,1784872634.0,329.0,20.561999999999998,0.0,5182.0,20.4,0.0,,,,,,,2612.242,1784870055.72,2.625,504.625,9.083333333333334,-25.083333333333332,9.583333333333334,22.791666666666668,149.29166666666666,-32.791666666666664,467.375,33.19184,-117.38376
2018-06-10 12:04:30-07:00,1784878654.0,330.0,20.625,0.0,5186.0,20.416,0.0,,,,,,,2618.289,1784876151.6153846,-49.625,484.9166666666667,30.125,-27.416666666666668,-23.458333333333332,-4.25,175.375,-46.541666666666664,450.5416666666667,33.19184,-117.38376
2018-06-10 12:04:36-07:00,1784884675.0,329.0,20.561999999999998,1.0,5178.0,20.385,1.0,,,,,,,2624.337,1784882232.12,-50.833333333333336,497.1666666666667,27.916666666666668,-13.708333333333334,-8.666666666666666,15.875,179.45833333333334,-44.958333333333336,460.9583333333333,33.19184,-117.38376
2018-06-10 12:04:42-07:00,1784890695.0,330.0,20.625,1.0,5177.0,20.381,1.0,,,,,,,2630.384,1784888210.84,-32.041666666666664,496.9166666666667,24.0,-13.625,-9.041666666666666,7.583333333333333,169.83333333333334,-42.416666666666664,460.5833333333333,33.19184,-117.38376
2018-06-10 12:04:48-07:00,1784896715.0,329.0,20.561999999999998,1.0,5182.0,20.4,1.0,,,,,,,2636.43,1784894189.64,-66.95833333333333,488.7083333333333,31.083333333333332,1.125,-24.708333333333332,15.375,167.16666666666666,-47.416666666666664,446.6666666666667,33.19184,-117.38376
2018-06-10 12:04:54-07:00,1784902735.0,329.0,20.561999999999998,1.0,5183.0,20.404,1.0,,,,,,,2642.477,1784900168.44,-32.541666666666664,505.5833333333333,32.166666666666664,-5.75,-5.25,23.791666666666668,237.5,-46.083333333333336,462.9166666666667,33.19184,-117.38376
2018-06-10 12:05:00-07:00,1784908755.0,329.0,20.561999999999998,0.0,5184.0,20.408,0.0,,,,,,,2648.524,1784906148.2,-1.7916666666666667,472.0,33.208333333333336,-27.208333333333332,-169.29166666666666,-2.0,253.20833333333334,-55.208333333333336,391.5416666666667,33.19184,-117.38376
2018-06-10 12:05:06-07:00,1784914776.0,329.0,20.561999999999998,0.0,5194.0,20.447,0.0,,,,,,,2654.572,1784912108.76,-16.416666666666668,513.0833333333334,22.208333333333332,24.5,-93.04166666666667,9.625,318.375,-30.458333333333332,263.7916666666667,33.19184,-117.38376
2018-06-10 12:05:18-07:00,1784926817.0,330.0,20.625,0.0,5196.0,20.455,0.0,,,,,,,2666.666,1784923825.24,103.04166666666667,458.5416666666667,60.458333333333336,3.0833333333333335,-77.20833333333333,5.125,56.25,14.0,305.25,33.19184,-117.38376
2018-06-10 12:05:24-07:00,1784932837.0,330.0,20.625,0.0,5206.0,20.494,0.0,,,,,,,2672.713,1784929805.36,3.1666666666666665,502.6666666666667,17.291666666666668,-33.875,-59.416666666666664,17.125,77.33333333333333,-13.0,394.9166666666667,33.19184,-117.38376
2018-06-10 12:05:30-07:00,1784938857.0,330.0,20.625,0.0,5198.0,20.463,0.0,,,,,,,2678.76,1784935899.3846154,8.583333333333334,494.4166666666667,11.791666666666666,-8.25,-26.291666666666668,4.666666666666667,118.875,-28.208333333333332,441.625,33.19184,-117.38376
2018-06-10 12:05:48-07:00,1784950900.0,331.0,20.688000000000002,1.0,5214.0,20.526,0.0,,,,,,,2690.856,1784953938.44,7.875,495.8333333333333,33.333333333333336,-41.541666666666664,-25.25,12.458333333333334,166.83333333333334,-40.333333333333336,457.5,33.19184,-117.38376
2018-06-10 12:05:54-07:00,1784956920.0,331.0,20.688000000000002,1.0,5206.0,20.494,0.0,,,,,,,2696.903,1784959920.44,6.375,490.0,48.541666666666664,-9.458333333333334,-21.625,13.083333333333334,163.95833333333334,-42.041666666666664,454.625,33.19184,-117.38376
2018-06-10 12:06:00-07:00,1784962939.0,331.0,20.688000000000002,1.0,5198.0,20.463,1.0,,,,,,,2702.949,1784965897.76,7.708333333333333,493.0416666666667,54.041666666666664,-5.208333333333333,-49.583333333333336,11.333333333333334,235.75,-49.916666666666664,450.8333333333333,33.19184,-117.38376
2018-06-10 12:06:06-07:00,1784968958.0,331.0,20.688000000000002,1.0,5187.0,20.42,1.0,,,,,,,2708.994,1784971876.56,8.958333333333334,498.1666666666667,26.333333333333332,-12.458333333333334,-34.333333333333336,19.25,262.2916666666667,-45.708333333333336,451.0416666666667,33.19184,-117.38376
2018-06-10 12:06:12-07:00,1784974977.0,330.0,20.625,1.0,5193.0,20.442999999999998,1.0,,,,,,,2715.04,1784977735.0416667,23.391304347826086,495.1304347826087,45.34782608695652,-17.73913043478261,-23.956521739130434,6.217391304347826,294.60869565217394,-48.608695652173914,423.6521739130435,33.19184,-117.38376
2018-06-10 12:06:18-07:00,1784980996.0,330.0,20.625,1.0,5188.0,20.424,1.0,,,,,,,2721.086,1784983594.72,-16.75,491.875,53.5,-19.041666666666668,45.208333333333336,22.583333333333332,255.70833333333334,-53.625,439.5416666666667,33.19184,-117.38376
2018-06-10 12:06:24-07:00,1784987016.0,330.0,20.625,1.0,5185.0,20.412,0.0,,,,,,,2727.133,1784989574.16,-99.20833333333333,492.9166666666667,40.458333333333336,-24.166666666666668,74.0,20.0,221.79166666666666,-42.875,445.0416666666667,33.19184,-117.38376
2018-06-10 12:06:30-07:00,1784993036.0,330.0,20.625,1.0,5182.0,20.4,0.0,,,,,,,2733.179,1784995552.6,-87.625,485.9583333333333,43.041666666666664,-13.125,-32.125,-0.4166666666666667,132.41666666666666,-48.5,393.9166666666667,33.19184,-117.38376
2018-06-10 12:06:36-07:00,1784999057.0,330.0,20.625,1.0,5184.0,20.408,0.0,,,,,,,2739.227,1785001645.5769231,-45.208333333333336,482.9166666666667,68.5,-19.875,10.208333333333334,37.708333333333336,111.95833333333333,-39.791666666666664,378.875,33.19184,-117.38376
2018-06-10 12:06:42-07:00,1785005076.0,329.0,20.561999999999998,0.0,5188.0,20.424,0.0,,,,,,,2745.273,1785007729.92,-29.291666666666668,486.875,52.166666666666664,-17.958333333333332,1.2083333333333333,-4.916666666666667,118.58333333333333,-34.083333333333336,413.0833333333333,33.19184,-117.38376
2018-06-10 12:06:48-07:00,1785011096.0,329.0,20.561999999999998,0.0,5181.0,20.396,0.0,,,,,,,2751.32,1785013708.72,-56.125,494.2916666666667,31.875,-6.666666666666667,-15.833333333333334,28.791666666666668,110.83333333333333,-44.0,380.5833333333333,33.19184,-117.38376
2018-06-10 12:06:54-07:00,1785017117.0,330.0,20.625,0.0,5186.0,20.416,0.0,,,,,,,2757.367,1785019686.68,-59.916666666666664,488.75,43.125,-11.583333333333334,-10.791666666666666,-1.8333333333333333,107.625,-43.541666666666664,365.9583333333333,33.19184,-117.38376
